survey_year,value,metric,tenure,breakdown_var,breakdown_val,geography,stat_type
2019-20,120,median_weekly_cost,renter_social,renter,State or territory housing authority,Total rest of state,median
2019-20,500,median_weekly_cost,renter_private,renter,Private landlord,Gr. Sydney,median
2019-20,407,median_weekly_cost,renter_private,renter,Private landlord,Gr. Melbourne,median
2019-20,380,median_weekly_cost,renter_private,renter,Private landlord,Gr. Brisbane,median
2019-20,325,median_weekly_cost,renter_private,renter,Private landlord,Gr. Adelaide,median
2019-20,350,median_weekly_cost,renter_private,renter,Private landlord,Gr. Perth,median
2019-20,390,median_weekly_cost,renter_private,renter,Private landlord,Gr. Hobart,median
2019-20,400,median_weekly_cost,renter_private,renter,Private landlord,Gr. Darwin,median
2019-20,447,median_weekly_cost,renter_private,renter,Private landlord,ACT,median
2019-20,410,median_weekly_cost,renter_private,renter,Private landlord,Total GCC,median
2019-20,323,median_weekly_cost,renter_private,renter,Private landlord,Rest of NSW,median
2019-20,272,median_weekly_cost,renter_private,renter,Private landlord,Rest of Vic.,median
2019-20,350,median_weekly_cost,renter_private,renter,Private landlord,Rest of Qld,median
2019-20,243,median_weekly_cost,renter_private,renter,Private landlord,Rest of SA,median
2019-20,308,median_weekly_cost,renter_private,renter,Private landlord,Rest of WA,median
2019-20,252,median_weekly_cost,renter_private,renter,Private landlord,Rest of Tas.,median
2019-20,320,median_weekly_cost,renter_private,renter,Private landlord,Total rest of state,median
2019-20,475,median_weekly_cost,renter_total,renter,Total renters,Gr. Sydney,median
2019-20,399,median_weekly_cost,renter_total,renter,Total renters,Gr. Melbourne,median
2019-20,365,median_weekly_cost,renter_total,renter,Total renters,Gr. Brisbane,median
2019-20,305,median_weekly_cost,renter_total,renter,Total renters,Gr. Adelaide,median
2019-20,312,median_weekly_cost,renter_total,renter,Total renters,Gr. Perth,median
2019-20,348,median_weekly_cost,renter_total,renter,Total renters,Gr. Hobart,median
2019-20,374,median_weekly_cost,renter_total,renter,Total renters,Gr. Darwin,median
2019-20,400,median_weekly_cost,renter_total,renter,Total renters,ACT,median
2019-20,397,median_weekly_cost,renter_total,renter,Total renters,Total GCC,median
2019-20,300,median_weekly_cost,renter_total,renter,Total renters,Rest of NSW,median
