survey_year,value,metric,tenure,breakdown_var,breakdown_val,geography,stat_type
2019-20,100,pct_total,renter_private,lower_income_state,Private landlord,Victoria,lower_income
2019-20,56.8,pct_over_30,renter_private,lower_income_state,Private landlord,Victoria,lower_income
2019-20,216.2,households_000,renter_private,lower_income_state,Private landlord,Victoria,lower_income
2019-20,313,median_weekly_cost,renter_total,lower_income_state,Total renters,Victoria,lower_income
2019-20,28.9,median_cost_income_ratio,renter_total,lower_income_state,Total renters,Victoria,lower_income
2019-20,34.6,pct_25_or_less,renter_total,lower_income_state,Total renters,Victoria,lower_income
2019-20,16.5,pct_25_to_30,renter_total,lower_income_state,Total renters,Victoria,lower_income
2019-20,29.4,pct_30_to_50,renter_total,lower_income_state,Total renters,Victoria,lower_income
2019-20,18.2,pct_over_50,renter_total,lower_income_state,Total renters,Victoria,lower_income
2019-20,100,pct_total,renter_total,lower_income_state,Total renters,Victoria,lower_income
2019-20,47.6,pct_over_30,renter_total,lower_income_state,Total renters,Victoria,lower_income
2019-20,288.2,households_000,renter_total,lower_income_state,Total renters,Victoria,lower_income
2019-20,88,median_weekly_cost,all,lower_income_state,Total,Victoria,lower_income
2019-20,13.2,median_cost_income_ratio,all,lower_income_state,Total,Victoria,lower_income
2019-20,68.8,pct_25_or_less,all,lower_income_state,Total,Victoria,lower_income
2019-20,7.8,pct_25_to_30,all,lower_income_state,Total,Victoria,lower_income
2019-20,13.7,pct_30_to_50,all,lower_income_state,Total,Victoria,lower_income
2019-20,9.2,pct_over_50,all,lower_income_state,Total,Victoria,lower_income
2019-20,100,pct_total,all,lower_income_state,Total,Victoria,lower_income
2019-20,23.2,pct_over_30,all,lower_income_state,Total,Victoria,lower_income
2019-20,979.8,households_000,all,lower_income_state,Total,Victoria,lower_income
2019-20,48,median_weekly_cost,owner_outright,lower_income_state,Owner without a mortgage,Queensland,lower_income
2019-20,5.6,median_cost_income_ratio,owner_outright,lower_income_state,Owner without a mortgage,Queensland,lower_income
2019-20,99.2,pct_25_or_less,owner_outright,lower_income_state,Owner without a mortgage,Queensland,lower_income
2019-20,0.9,pct_25_to_30,owner_outright,lower_income_state,Owner without a mortgage,Queensland,lower_income
2019-20,0.8,pct_30_to_50,owner_outright,lower_income_state,Owner without a mortgage,Queensland,lower_income
2019-20,0,pct_over_50,owner_outright,lower_income_state,Owner without a mortgage,Queensland,lower_income
2019-20,100,pct_total,owner_outright,lower_income_state,Owner without a mortgage,Queensland,lower_income
2019-20,0.8,pct_over_30,owner_outright,lower_income_state,Owner without a mortgage,Queensland,lower_income
2019-20,323.1,households_000,owner_outright,lower_income_state,Owner without a mortgage,Queensland,lower_income
2019-20,337,median_weekly_cost,owner_mortgage,lower_income_state,Owner with a mortgage,Queensland,lower_income
2019-20,21.2,median_cost_income_ratio,owner_mortgage,lower_income_state,Owner with a mortgage,Queensland,lower_income
2019-20,55.2,pct_25_or_less,owner_mortgage,lower_income_state,Owner with a mortgage,Queensland,lower_income
2019-20,11.2,pct_25_to_30,owner_mortgage,lower_income_state,Owner with a mortgage,Queensland,lower_income
2019-20,23.2,pct_30_to_50,owner_mortgage,lower_income_state,Owner with a mortgage,Queensland,lower_income
2019-20,11.1,pct_over_50,owner_mortgage,lower_income_state,Owner with a mortgage,Queensland,lower_income
2019-20,100,pct_total,owner_mortgage,lower_income_state,Owner with a mortgage,Queensland,lower_income
2019-20,33.1,pct_over_30,owner_mortgage,lower_income_state,Owner with a mortgage,Queensland,lower_income
2019-20,157.9,households_000,owner_mortgage,lower_income_state,Owner with a mortgage,Queensland,lower_income
2019-20,55,median_weekly_cost,owner_total,lower_income_state,Total owners,Queensland,lower_income
2019-20,6.9,median_cost_income_ratio,owner_total,lower_income_state,Total owners,Queensland,lower_income
2019-20,84.2,pct_25_or_less,owner_total,lower_income_state,Total owners,Queensland,lower_income
2019-20,4.2,pct_25_to_30,owner_total,lower_income_state,Total owners,Queensland,lower_income
2019-20,7.5,pct_30_to_50,owner_total,lower_income_state,Total owners,Queensland,lower_income
2019-20,3.6,pct_over_50,owner_total,lower_income_state,Total owners,Queensland,lower_income
2019-20,100,pct_total,owner_total,lower_income_state,Total owners,Queensland,lower_income
2019-20,11.6,pct_over_30,owner_total,lower_income_state,Total owners,Queensland,lower_income
2019-20,486.8,households_000,owner_total,lower_income_state,Total owners,Queensland,lower_income
2019-20,110,median_weekly_cost,renter_social,lower_income_state,State or territory housing authority,Queensland,lower_income
2019-20,20,median_cost_income_ratio,renter_social,lower_income_state,State or territory housing authority,Queensland,lower_income
2019-20,82.9,pct_25_or_less,renter_social,lower_income_state,State or territory housing authority,Queensland,lower_income
2019-20,11.2,pct_25_to_30,renter_social,lower_income_state,State or territory housing authority,Queensland,lower_income
2019-20,0,pct_30_to_50,renter_social,lower_income_state,State or territory housing authority,Queensland,lower_income
2019-20,0,pct_over_50,renter_social,lower_income_state,State or territory housing authority,Queensland,lower_income
2019-20,100,pct_total,renter_social,lower_income_state,State or territory housing authority,Queensland,lower_income
2019-20,0,pct_over_30,renter_social,lower_income_state,State or territory housing authority,Queensland,lower_income
2019-20,57.3,households_000,renter_social,lower_income_state,State or territory housing authority,Queensland,lower_income
2019-20,340,median_weekly_cost,renter_private,lower_income_state,Private landlord,Queensland,lower_income
2019-20,33.7,median_cost_income_ratio,renter_private,lower_income_state,Private landlord,Queensland,lower_income
2019-20,21,pct_25_or_less,renter_private,lower_income_state,Private landlord,Queensland,lower_income
2019-20,18.2,pct_25_to_30,renter_private,lower_income_state,Private landlord,Queensland,lower_income
2019-20,41.8,pct_30_to_50,renter_private,lower_income_state,Private landlord,Queensland,lower_income
2019-20,14.6,pct_over_50,renter_private,lower_income_state,Private landlord,Queensland,lower_income
2019-20,100,pct_total,renter_private,lower_income_state,Private landlord,Queensland,lower_income
2019-20,57.2,pct_over_30,renter_private,lower_income_state,Private landlord,Queensland,lower_income
2019-20,265.9,households_000,renter_private,lower_income_state,Private landlord,Queensland,lower_income
2019-20,306,median_weekly_cost,renter_total,lower_income_state,Total renters,Queensland,lower_income
2019-20,29.7,median_cost_income_ratio,renter_total,lower_income_state,Total renters,Queensland,lower_income
2019-20,35.2,pct_25_or_less,renter_total,lower_income_state,Total renters,Queensland,lower_income
2019-20,18.3,pct_25_to_30,renter_total,lower_income_state,Total renters,Queensland,lower_income
2019-20,35.8,pct_30_to_50,renter_total,lower_income_state,Total renters,Queensland,lower_income
2019-20,13.5,pct_over_50,renter_total,lower_income_state,Total renters,Queensland,lower_income
2019-20,100,pct_total,renter_total,lower_income_state,Total renters,Queensland,lower_income
2019-20,48.5,pct_over_30,renter_total,lower_income_state,Total renters,Queensland,lower_income
2019-20,346.5,households_000,renter_total,lower_income_state,Total renters,Queensland,lower_income
2019-20,150,median_weekly_cost,all,lower_income_state,Total,Queensland,lower_income
2019-20,17.6,median_cost_income_ratio,all,lower_income_state,Total,Queensland,lower_income
2019-20,64.5,pct_25_or_less,all,lower_income_state,Total,Queensland,lower_income
2019-20,9.4,pct_25_to_30,all,lower_income_state,Total,Queensland,lower_income
2019-20,19.2,pct_30_to_50,all,lower_income_state,Total,Queensland,lower_income
2019-20,7.8,pct_over_50,all,lower_income_state,Total,Queensland,lower_income
2019-20,100,pct_total,all,lower_income_state,Total,Queensland,lower_income
2019-20,26.4,pct_over_30,all,lower_income_state,Total,Queensland,lower_income
2019-20,846.7,households_000,all,lower_income_state,Total,Queensland,lower_income
2019-20,45,median_weekly_cost,owner_outright,lower_income_state,Owner without a mortgage,South Australia,lower_income
2019-20,6.2,median_cost_income_ratio,owner_outright,lower_income_state,Owner without a mortgage,South Australia,lower_income
2019-20,99.6,pct_25_or_less,owner_outright,lower_income_state,Owner without a mortgage,South Australia,lower_income
2019-20,0.5,pct_25_to_30,owner_outright,lower_income_state,Owner without a mortgage,South Australia,lower_income
2019-20,0,pct_30_to_50,owner_outright,lower_income_state,Owner without a mortgage,South Australia,lower_income
2019-20,0,pct_over_50,owner_outright,lower_income_state,Owner without a mortgage,South Australia,lower_income
2019-20,100,pct_total,owner_outright,lower_income_state,Owner without a mortgage,South Australia,lower_income
2019-20,0,pct_over_30,owner_outright,lower_income_state,Owner without a mortgage,South Australia,lower_income
2019-20,131.3,households_000,owner_outright,lower_income_state,Owner without a mortgage,South Australia,lower_income
2019-20,300,median_weekly_cost,owner_mortgage,lower_income_state,Owner with a mortgage,South Australia,lower_income
